Time[s], Channel 0, Channel 1
10.037822, 1, 1
10.037874, 1, 0
10.037952, 1, 1
10.037978, 1, 0
10.038212, 1, 1
10.039174, 1, 0
10.039200, 1, 1
10.039304, 1, 0
10.039330, 1, 1
10.039434, 1, 0
10.039668, 1, 1
10.039694, 1, 0
10.039928, 1, 1
10.039954, 1, 0
10.040188, 1, 1
10.040214, 1, 0
10.040266, 1, 1
10.040292, 1, 0
10.040448, 1, 1
10.040474, 1, 0
10.040526, 1, 1
10.040552, 1, 0
10.040578, 1, 1
10.040734, 1, 0
10.040760, 1, 1
10.040786, 1, 0
10.040864, 1, 1
10.040890, 1, 0
10.040942, 1, 1
10.040994, 1, 0
10.041020, 1, 1
10.041046, 1, 0
10.041228, 1, 1
10.041254, 1, 0
10.041384, 1, 1
10.041410, 1, 0
10.041462, 1, 1
10.041514, 1, 0
10.041540, 1, 1
10.041566, 1, 0
10.041748, 1, 1
10.041774, 1, 0
10.042008, 1, 1
10.042034, 1, 0
10.042138, 1, 1
14.907511, 0, 1
14.907537, 1, 1
14.907563, 0, 1
14.907745, 1, 1
14.907772, 0, 1
14.907798, 1, 1
14.907824, 0, 1
14.907850, 1, 1
14.907876, 0, 1
14.908006, 1, 1
14.908032, 0, 1
14.908058, 1, 1
14.908084, 0, 1
14.908188, 1, 1
14.908214, 0, 1
14.908267, 1, 1
14.908293, 0, 1
14.908527, 1, 1
14.908553, 0, 1
14.908605, 1, 1
14.908631, 0, 1
14.908710, 1, 1
14.908736, 0, 1
14.908788, 1, 1
14.908814, 0, 1
14.908918, 1, 1
14.908944, 0, 1
14.908996, 1, 1
14.909022, 0, 1
14.909048, 1, 1
14.932942, 1, 0
14.932968, 1, 1
14.932994, 1, 0
14.933176, 1, 1
14.933202, 1, 0
14.933280, 1, 1
14.933306, 1, 0
14.933436, 1, 1
14.933462, 1, 0
14.933488, 1, 1
14.933514, 1, 0
14.933618, 1, 1
14.933644, 1, 0
14.933670, 1, 1
14.933722, 1, 0
14.933956, 1, 1
14.933982, 1, 0
14.934008, 1, 1
14.934034, 1, 0
14.934060, 1, 1
14.934086, 1, 0
14.934138, 1, 1
14.934164, 1, 0
14.934190, 1, 1
14.982446, 1, 0
14.982472, 1, 1
14.982498, 1, 0
14.982680, 1, 1
14.982706, 1, 0
14.982758, 1, 1
14.982784, 1, 0
14.982810, 1, 1
14.982836, 1, 0
14.982940, 1, 1
14.982966, 1, 0
14.983122, 1, 1
14.983148, 1, 0
14.983200, 1, 1
14.983226, 1, 0
14.983460, 1, 1
14.983486, 1, 0
14.983538, 1, 1
14.983564, 1, 0
14.983616, 1, 1
14.983642, 1, 0
14.983720, 1, 1
14.983746, 1, 0
14.983850, 1, 1
14.983876, 1, 0
14.983928, 1, 1
14.983954, 1, 0
14.983980, 1, 1
14.984006, 1, 0
14.984058, 1, 1
14.984084, 1, 0
14.984240, 1, 1
14.984266, 1, 0
14.984292, 1, 1
14.984318, 1, 0
14.984396, 1, 1
14.984422, 1, 0
14.984474, 1, 1
14.984526, 1, 0
14.984552, 1, 1
14.984578, 1, 0
14.984760, 1, 1
14.984786, 1, 0
14.985020, 1, 1
14.985046, 1, 0
14.985150, 1, 1
14.985202, 1, 0
14.985280, 1, 1
15.032549, 1, 0
15.032575, 1, 1
15.032601, 1, 0
15.032783, 1, 1
15.032809, 1, 0
15.032887, 1, 1
15.032913, 1, 0
15.032939, 1, 1
15.032965, 1, 0
15.033043, 1, 1
15.033069, 1, 0
15.033121, 1, 1
15.033147, 1, 0
15.033225, 1, 1
15.033251, 1, 0
15.033303, 1, 1
15.033329, 1, 0
15.033563, 1, 1
15.033589, 1, 0
15.033615, 1, 1
15.033641, 1, 0
15.033667, 1, 1
15.033693, 1, 0
15.033771, 1, 1
15.033797, 1, 0
15.033823, 1, 1
15.033849, 1, 0
15.033901, 1, 1
15.033927, 1, 0
15.033979, 1, 1
15.034005, 1, 0
15.034083, 1, 1
15.034109, 1, 0
15.034187, 1, 1
15.034213, 1, 0
15.034291, 1, 1
15.034317, 1, 0
15.034343, 1, 1
15.034369, 1, 0
15.034395, 1, 1
15.034421, 1, 0
15.034473, 1, 1
15.034525, 1, 0
15.034603, 1, 1
15.034629, 1, 0
15.034863, 1, 1
15.034889, 1, 0
15.034915, 1, 1
15.035019, 1, 0
15.035045, 1, 1
15.035149, 1, 0
15.035383, 1, 1
15.036319, 1, 0
15.036553, 1, 1
15.036579, 1, 0
15.036813, 1, 1
15.036839, 1, 0
15.036891, 1, 1
15.036917, 1, 0
15.037073, 1, 1
15.037099, 1, 0
15.037151, 1, 1
15.037177, 1, 0
15.037203, 1, 1
15.037359, 1, 0
15.037385, 1, 1
15.037411, 1, 0
15.037489, 1, 1
15.037515, 1, 0
15.037567, 1, 1
15.037619, 1, 0
15.037645, 1, 1
15.037671, 1, 0
15.037853, 1, 1
15.037879, 1, 0
15.038009, 1, 1
15.038035, 1, 0
15.038087, 1, 1
15.038139, 1, 0
15.038165, 1, 1
15.038191, 1, 0
15.038373, 1, 1
15.038399, 1, 0
15.038633, 1, 1
15.038659, 1, 0
15.038763, 1, 1
19.914714, 0, 1
19.914740, 1, 1
19.914766, 0, 1
19.914948, 1, 1
19.914974, 0, 1
19.915000, 1, 1
19.915026, 0, 1
19.915052, 1, 1
19.915078, 0, 1
19.915209, 1, 1
19.915235, 0, 1
19.915261, 1, 1
19.915287, 0, 1
19.915391, 1, 1
19.915417, 0, 1
19.915469, 1, 1
19.915495, 0, 1
19.915730, 1, 1
19.915756, 0, 1
19.915808, 1, 1
19.915834, 0, 1
19.915912, 1, 1
19.915938, 0, 1
19.915990, 1, 1
19.916016, 0, 1
19.916121, 1, 1
19.916147, 0, 1
19.916199, 1, 1
19.916225, 0, 1
19.916251, 1, 1
19.927928, 1, 0
19.927954, 1, 1
19.927980, 1, 0
19.928162, 1, 1
19.928188, 1, 0
19.928266, 1, 1
19.928292, 1, 0
19.928422, 1, 1
19.928448, 1, 0
19.928474, 1, 1
19.928500, 1, 0
19.928604, 1, 1
19.928630, 1, 0
19.928656, 1, 1
19.928708, 1, 0
19.928942, 1, 1
19.928968, 0, 0
19.928969, 1, 0
19.928994, 1, 1
19.929020, 0, 0
19.929021, 1, 0
19.929046, 1, 1
19.929072, 0, 0
19.929073, 1, 0
19.929124, 1, 1
19.929150, 0, 0
19.929151, 1, 0
19.929176, 1, 1
19.978369, 1, 0
19.978395, 1, 1
19.978421, 1, 0
19.978603, 1, 1
19.978629, 1, 0
19.978681, 1, 1
19.978707, 1, 0
19.978733, 1, 1
19.978759, 1, 0
19.978863, 1, 1
19.978889, 1, 0
19.979045, 1, 1
19.979071, 1, 0
19.979123, 1, 1
19.979149, 1, 0
19.979383, 1, 1
19.979409, 1, 0
19.979461, 1, 1
19.979487, 1, 0
19.979539, 1, 1
19.979565, 1, 0
19.979643, 1, 1
19.979669, 1, 0
19.979773, 1, 1
19.979799, 1, 0
19.979851, 1, 1
19.979877, 1, 0
19.979903, 1, 1
19.979929, 1, 0
19.979981, 1, 1
19.980007, 1, 0
19.980163, 1, 1
19.980189, 1, 0
19.980215, 1, 1
19.980241, 1, 0
19.980319, 1, 1
19.980345, 1, 0
19.980397, 1, 1
19.980449, 1, 0
19.980475, 1, 1
19.980501, 1, 0
19.980683, 1, 1
19.980709, 1, 0
19.980943, 1, 1
19.980969, 1, 0
19.981073, 1, 1
19.981125, 1, 0
19.981203, 1, 1
20.028549, 1, 0
20.028575, 1, 1
20.028601, 1, 0
20.028783, 1, 1
20.028809, 1, 0
20.028887, 1, 1
20.028913, 1, 0
20.028939, 1, 1
20.028965, 1, 0
20.029043, 1, 1
20.029069, 1, 0
20.029121, 1, 1
20.029147, 1, 0
20.029225, 1, 1
20.029251, 1, 0
20.029303, 1, 1
20.029329, 1, 0
20.029563, 1, 1
20.029589, 1, 0
