Time[s], Channel 0, Channel 1
17.400860, 1, 1
17.400886, 0, 1
17.401121, 1, 1
17.401147, 0, 1
17.401381, 1, 1
17.401407, 0, 1
17.401642, 1, 1
17.401668, 0, 1
17.401902, 1, 1
17.401928, 0, 1
17.402163, 1, 1
17.402189, 0, 1
17.402423, 1, 1
17.419307, 0, 1
17.419541, 1, 1
17.419567, 0, 1
17.419802, 1, 1
17.419828, 0, 1
17.420062, 1, 1
17.420088, 0, 1
17.420323, 1, 1
17.420349, 0, 1
17.420583, 1, 1
17.420609, 0, 1
17.420844, 1, 1
17.420870, 0, 1
17.421104, 1, 1
17.421131, 0, 1
17.421365, 1, 1
17.421391, 0, 1
17.421626, 1, 1
17.421652, 0, 1
17.421886, 1, 1
17.421912, 0, 1
17.422147, 1, 1
17.422173, 0, 1
17.422407, 1, 1
17.422433, 0, 1
17.422668, 1, 1
17.422694, 0, 1
17.422928, 1, 1
17.422954, 0, 1
17.423189, 1, 1
17.423215, 0, 1
17.423449, 1, 1
17.440202, 0, 1
17.440437, 1, 1
17.440463, 0, 1
17.440698, 1, 1
17.440724, 0, 1
17.440958, 1, 1
17.440984, 0, 1
17.441219, 1, 1
17.441245, 0, 1
17.441479, 1, 1
17.441505, 0, 1
17.441740, 1, 1
17.441766, 0, 1
17.442000, 1, 1
17.442026, 0, 1
17.442261, 1, 1
17.442287, 0, 1
17.442521, 1, 1
17.442547, 0, 1
17.442782, 1, 1
17.442808, 0, 1
17.443042, 1, 1
17.443068, 0, 1
17.443303, 1, 1
17.443329, 0, 1
17.443564, 1, 1
17.443590, 0, 1
17.443824, 1, 1
17.443850, 0, 1
17.444085, 1, 1
17.444111, 0, 1
17.444345, 1, 1
17.461229, 0, 1
17.461463, 1, 1
17.461489, 0, 1
17.461724, 1, 1
17.461750, 0, 1
17.461984, 1, 1
17.462010, 0, 1
17.462245, 1, 1
17.462271, 0, 1
17.462505, 1, 1
17.462531, 0, 1
17.462766, 1, 1
17.462792, 0, 1
17.463026, 1, 1
17.463052, 0, 1
17.463287, 1, 1
17.463313, 0, 1
17.463547, 1, 1
17.463573, 0, 1
